"Subject" "Activity" "Feature" "Mean"
13 "LAYING" "fBodyGyro-std()-X" -0.970684781794872
13 "LAYING" "fBodyGyro-std()-Y" -0.967487258974359
13 "LAYING" "fBodyGyro-std()-Z" -0.979074316410256
13 "LAYING" "fBodyGyro-meanFreq()-X" -0.139572023069231
13 "LAYING" "fBodyGyro-meanFreq()-Y" 0.00239265776923077
13 "LAYING" "fBodyGyro-meanFreq()-Z" 0.0355340606272051
13 "LAYING" "fBodyAccMag-mean()" -0.954053960076923
13 "LAYING" "fBodyAccMag-std()" -0.945110419487179
13 "LAYING" "fBodyAccMag-meanFreq()" 0.173830880376923
13 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.978673536923077
13 "LAYING" "fBodyBodyAccJerkMag-std()" -0.97652953974359
13 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.266243956241026
13 "LAYING" "fBodyBodyGyroMag-mean()" -0.959784324358974
13 "LAYING" "fBodyBodyGyroMag-std()" -0.953582937435897
13 "LAYING" "fBodyBodyGyroMag-meanFreq()" 0.0514032297179487
13 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.975424345641026
13 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.974582518974359
13 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.157485539307692
13 "WALKING" "tBodyAcc-mean()-X" 0.275972328878472
13 "WALKING" "tBodyAcc-mean()-Y" -0.0181699742090972
13 "WALKING" "tBodyAcc-mean()-Z" -0.110000803208681
13 "WALKING" "tBodyAcc-std()-X" -0.575988776406597
13 "WALKING" "tBodyAcc-std()-Y" -0.381951349576563
13 "WALKING" "tBodyAcc-std()-Z" -0.540752991340972
13 "WALKING" "tGravityAcc-mean()-X" 0.681292470135417
13 "WALKING" "tGravityAcc-mean()-Y" -0.0329394768333333
13 "WALKING" "tGravityAcc-mean()-Z" 0.0577532953226042
13 "WALKING" "tGravityAcc-std()-X" -0.965028548993056
13 "WALKING" "tGravityAcc-std()-Y" -0.952841561840278
13 "WALKING" "tGravityAcc-std()-Z" -0.939707240555556
13 "WALKING" "tBodyAccJerk-mean()-X" 0.0799949338409549
13 "WALKING" "tBodyAccJerk-mean()-Y" 0.00440454945364583
13 "WALKING" "tBodyAccJerk-mean()-Z" -0.0112095839764236
13 "WALKING" "tBodyAccJerk-std()-X" -0.592262931284375
13 "WALKING" "tBodyAccJerk-std()-Y" -0.514017250515903
13 "WALKING" "tBodyAccJerk-std()-Z" -0.693961831159722
13 "WALKING" "tBodyGyro-mean()-X" -0.0604857980730833
13 "WALKING" "tBodyGyro-mean()-Y" -0.0560470862676389
13 "WALKING" "tBodyGyro-mean()-Z" 0.0976858981960417
13 "WALKING" "tBodyGyro-std()-X" -0.68060309553125
13 "WALKING" "tBodyGyro-std()-Y" -0.602228374072917
13 "WALKING" "tBodyGyro-std()-Z" -0.5981257841875
13 "WALKING" "tBodyGyroJerk-mean()-X" -0.0867388887725694
13 "WALKING" "tBodyGyroJerk-mean()-Y" -0.0446006639826389
13 "WALKING" "tBodyGyroJerk-mean()-Z" -0.0587062286048611
13 "WALKING" "tBodyGyroJerk-std()-X" -0.679779924798611
13 "WALKING" "tBodyGyroJerk-std()-Y" -0.684140465829861
13 "WALKING" "tBodyGyroJerk-std()-Z" -0.675301799440972
13 "WALKING" "tBodyAccMag-mean()" -0.483315619064583
13 "WALKING" "tBodyAccMag-std()" -0.550491331300347
13 "WALKING" "tGravityAccMag-mean()" -0.483315619064583
13 "WALKING" "tGravityAccMag-std()" -0.550491331300347
13 "WALKING" "tBodyAccJerkMag-mean()" -0.576752933821528
13 "WALKING" "tBodyAccJerkMag-std()" -0.560426682771771
13 "WALKING" "tBodyGyroMag-mean()" -0.530473151740972
13 "WALKING" "tBodyGyroMag-std()" -0.593814475246528
13 "WALKING" "tBodyGyroJerkMag-mean()" -0.676095972034722
13 "WALKING" "tBodyGyroJerkMag-std()" -0.676537708217014
13 "WALKING" "fBodyAcc-mean()-X" -0.592037723774653
13 "WALKING" "fBodyAcc-mean()-Y" -0.430725622034167
13 "WALKING" "fBodyAcc-mean()-Z" -0.586295210948958
13 "WALKING" "fBodyAcc-std()-X" -0.571064824236111
13 "WALKING" "fBodyAcc-std()-Y" -0.398044620757986
13 "WALKING" "fBodyAcc-std()-Z" -0.554865217131076
13 "WALKING" "fBodyAcc-meanFreq()-X" -0.256393160981597
13 "WALKING" "fBodyAcc-meanFreq()-Y" -0.0456335619070486
13 "WALKING" "fBodyAcc-meanFreq()-Z" 0.0426023520184028
13 "WALKING" "fBodyAccJerk-mean()-X" -0.616228070490972
13 "WALKING" "fBodyAccJerk-mean()-Y" -0.552247061456944
13 "WALKING" "fBodyAccJerk-mean()-Z" -0.674336187459028
13 "WALKING" "fBodyAccJerk-std()-X" -0.604319087604906
13 "WALKING" "fBodyAccJerk-std()-Y" -0.505181824891007
13 "WALKING" "fBodyAccJerk-std()-Z" -0.7123492546875
13 "WALKING" "fBodyAccJerk-meanFreq()-X" -0.0599707656295139
13 "WALKING" "fBodyAccJerk-meanFreq()-Y" -0.269547030773611
13 "WALKING" "fBodyAccJerk-meanFreq()-Z" -0.145160550399514
13 "WALKING" "fBodyGyro-mean()-X" -0.616661864512847
13 "WALKING" "fBodyGyro-mean()-Y" -0.603858786017708
13 "WALKING" "fBodyGyro-mean()-Z" -0.572054939600694
13 "WALKING" "fBodyGyro-std()-X" -0.702696027534722
13 "WALKING" "fBodyGyro-std()-Y" -0.607714932788542
13 "WALKING" "fBodyGyro-std()-Z" -0.646056795555556
13 "WALKING" "fBodyGyro-meanFreq()-X" -0.108999165264583
13 "WALKING" "fBodyGyro-meanFreq()-Y" -0.0918533711315972
13 "WALKING" "fBodyGyro-meanFreq()-Z" -0.0105461779659722
13 "WALKING" "fBodyAccMag-mean()" -0.540619399544792
13 "WALKING" "fBodyAccMag-std()" -0.627459938888889
13 "WALKING" "fBodyAccMag-meanFreq()" 0.0729112866434028
13 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.557004493022917
13 "WALKING" "fBodyBodyAccJerkMag-std()" -0.568399401582674
13 "WALKING" "fBodyBodyAccJerkMag-meanFreq()" 0.171569841803125
13 "WALKING" "fBodyBodyGyroMag-mean()" -0.610576689548611
13 "WALKING" "fBodyBodyGyroMag-std()" -0.656480983322917
13 "WALKING" "fBodyBodyGyroMag-meanFreq()" 0.0641039447678472
13 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.676389681829514
13 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.700494126449653
13 "WALKING" "fBodyBodyGyroJerkMag-meanFreq()" 0.157408244812187
14 "SITTING" "tBodyAcc-mean()-X" 0.270184596009288
14 "SITTING" "tBodyAcc-mean()-Y" -0.0162548178510526
14 "SITTING" "tBodyAcc-mean()-Z" -0.100985935692074
14 "SITTING" "tBodyAcc-std()-X" -0.611671118216099
14 "SITTING" "tBodyAcc-std()-Y" -0.374730765205077
14 "SITTING" "tBodyAcc-std()-Z" -0.29354271467452
14 "SITTING" "tGravityAcc-mean()-X" 0.672081224882353
14 "SITTING" "tGravityAcc-mean()-Y" -0.111701388781115
14 "SITTING" "tGravityAcc-mean()-Z" -0.161179728291022
14 "SITTING" "tGravityAcc-std()-X" -0.941245714736842
14 "SITTING" "tGravityAcc-std()-Y" -0.942377305312693
14 "SITTING" "tGravityAcc-std()-Z" -0.915927846160991
14 "SITTING" "tBodyAccJerk-mean()-X" 0.0741757467665015
14 "SITTING" "tBodyAccJerk-mean()-Y" 0.00443682723817957
14 "SITTING" "tBodyAccJerk-mean()-Z" -0.00253044692473994
14 "SITTING" "tBodyAccJerk-std()-X" -0.641964198633003
14 "SITTING" "tBodyAccJerk-std()-Y" -0.586459622773684
14 "SITTING" "tBodyAccJerk-std()-Z" -0.656855586102105
14 "SITTING" "tBodyGyro-mean()-X" 0.000253671358297214
14 "SITTING" "tBodyGyro-mean()-Y" -0.0954921154823529
14 "SITTING" "tBodyGyro-mean()-Z" 0.0606712446996904
14 "SITTING" "tBodyGyro-std()-X" -0.728661379340557
14 "SITTING" "tBodyGyro-std()-Y" -0.398959362766099
14 "SITTING" "tBodyGyro-std()-Z" -0.364478192502167
14 "SITTING" "tBodyGyroJerk-mean()-X" -0.107556127062003
14 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0433200489340217
14 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0450693836894427
14 "SITTING" "tBodyGyroJerk-std()-X" -0.7862917325387
14 "SITTING" "tBodyGyroJerk-std()-Y" -0.6979155314613
14 "SITTING" "tBodyGyroJerk-std()-Z" -0.638299064788854
14 "SITTING" "tBodyAccMag-mean()" -0.453262620331889
14 "SITTING" "tBodyAccMag-std()" -0.474058613408978
14 "SITTING" "tGravityAccMag-mean()" -0.453262620331889
14 "SITTING" "tGravityAccMag-std()" -0.474058613408978
14 "SITTING" "tBodyAccJerkMag-mean()" -0.608973420309907
14 "SITTING" "tBodyAccJerkMag-std()" -0.605144269857245
14 "SITTING" "tBodyGyroMag-mean()" -0.416459776709257
14 "SITTING" "tBodyGyroMag-std()" -0.471486714606811
14 "SITTING" "tBodyGyroJerkMag-mean()" -0.700520939854799
14 "SITTING" "tBodyGyroJerkMag-std()" -0.727023009383901
14 "SITTING" "fBodyAcc-mean()-X" -0.619513271851703
14 "SITTING" "fBodyAcc-mean()-Y" -0.455237617000929
14 "SITTING" "fBodyAcc-mean()-Z" -0.440650672343653
14 "SITTING" "fBodyAcc-std()-X" -0.609406374110062
14 "SITTING" "fBodyAcc-std()-Y" -0.376829989404644
14 "SITTING" "fBodyAcc-std()-Z" -0.275013722171486
14 "SITTING" "fBodyAcc-meanFreq()-X" -0.319171141631269
14 "SITTING" "fBodyAcc-meanFreq()-Y" -0.15308350824613
14 "SITTING" "fBodyAcc-meanFreq()-Z" -0.107844299474303
14 "SITTING" "fBodyAccJerk-mean()-X" -0.654385009392879
14 "SITTING" "fBodyAccJerk-mean()-Y" -0.598699531399381
14 "SITTING" "fBodyAccJerk-mean()-Z" -0.618712162187307
14 "SITTING" "fBodyAccJerk-std()-X" -0.661460356953251
14 "SITTING" "fBodyAccJerk-std()-Y" -0.60215894382322
14 "SITTING" "fBodyAccJerk-std()-Z" -0.694424996467802
14 "SITTING" "fBodyAccJerk-meanFreq()-X" -0.148657336754489
14 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.305355379229102
14 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.239200679844272
14 "SITTING" "fBodyGyro-mean()-X" -0.699166400749226
14 "SITTING" "fBodyGyro-mean()-Y" -0.50463317018839
14 "SITTING" "fBodyGyro-mean()-Z" -0.42391821438452
14 "SITTING" "fBodyGyro-std()-X" -0.740052209854489
14 "SITTING" "fBodyGyro-std()-Y" -0.348864187370186
14 "SITTING" "fBodyGyro-std()-Z" -0.407672097170898
14 "SITTING" "fBodyGyro-meanFreq()-X" -0.241341060754489
14 "SITTING" "fBodyGyro-meanFreq()-Y" -0.345434763249536
14 "SITTING" "fBodyGyro-meanFreq()-Z" -0.212818474897214
14 "SITTING" "fBodyAccMag-mean()" -0.490874179820433
14 "SITTING" "fBodyAccMag-std()" -0.548269930770588
14 "SITTING" "fBodyAccMag-meanFreq()" -0.0600681274123529
14 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.596896308848452
14 "SITTING" "fBodyBodyAccJerkMag-std()" -0.619215144539319
14 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.137239545472136
14 "SITTING" "fBodyBodyGyroMag-mean()" -0.543030528985449
14 "SITTING" "fBodyBodyGyroMag-std()" -0.516930495917399
14 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.138544755393189
14 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.717590101802972
14 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.760560087962848
14 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0907579516695975
15 "LAYING" "tBodyAcc-mean()-X" 0.276774140473934
15 "LAYING" "tBodyAcc-mean()-Y" -0.0182430061199526
15 "LAYING" "tBodyAcc-mean()-Z" -0.112307531763033
15 "LAYING" "tBodyAcc-std()-X" -0.406653495418483
15 "LAYING" "tBodyAcc-std()-Y" -0.365582862734123
15 "LAYING" "tBodyAcc-std()-Z" -0.649987966488152
15 "LAYING" "tGravityAcc-mean()-X" 0.736471568587678
15 "LAYING" "tGravityAcc-mean()-Y" 0.0435380526492891
15 "LAYING" "tGravityAcc-mean()-Z" -0.035049230219763
15 "LAYING" "tGravityAcc-std()-X" -0.96533910478673
15 "LAYING" "tGravityAcc-std()-Y" -0.95364169492891
15 "LAYING" "tGravityAcc-std()-Z" -0.948677477251185
15 "LAYING" "tBodyAccJerk-mean()-X" 0.0768459616862559
15 "LAYING" "tBodyAccJerk-mean()-Y" 0.00676471286966825
15 "LAYING" "tBodyAccJerk-mean()-Z" -0.00571198412498104
15 "LAYING" "tBodyAccJerk-std()-X" -0.498419114018957
15 "LAYING" "tBodyAccJerk-std()-Y" -0.501071002364455
15 "LAYING" "tBodyAccJerk-std()-Z" -0.785587626004739
15 "LAYING" "tBodyGyro-mean()-X" -0.0273263980553555
15 "LAYING" "tBodyGyro-mean()-Y" -0.0762294334203791
15 "LAYING" "tBodyGyro-mean()-Z" 0.0876343253600948
15 "LAYING" "tBodyGyro-std()-X" -0.62851290407109
15 "LAYING" "tBodyGyro-std()-Y" -0.617407853814218
15 "LAYING" "tBodyGyro-std()-Z" -0.674341839194313
15 "LAYING" "tBodyGyroJerk-mean()-X" -0.0939061538246446
15 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0446592995800474
15 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0540399905691943
15 "LAYING" "tBodyGyroJerk-std()-X" -0.683266357677725
15 "LAYING" "tBodyGyroJerk-std()-Y" -0.81104939
15 "LAYING" "tBodyGyroJerk-std()-Z" -0.751557546540284
15 "LAYING" "tBodyAccMag-mean()" -0.393700499981801
15 "LAYING" "tBodyAccMag-std()" -0.424716973600664
15 "LAYING" "tGravityAccMag-mean()" -0.393700499981801
15 "LAYING" "tGravityAccMag-std()" -0.424716973600664
15 "LAYING" "tBodyAccJerkMag-mean()" -0.557028503158626
15 "LAYING" "tBodyAccJerkMag-std()" -0.513187221172038
15 "LAYING" "tBodyGyroMag-mean()" -0.519791478782464
15 "LAYING" "tBodyGyroMag-std()" -0.590092599221327
15 "LAYING" "tBodyGyroJerkMag-mean()" -0.759827649526066
15 "LAYING" "tBodyGyroJerkMag-std()" -0.801174265687204
15 "LAYING" "fBodyAcc-mean()-X" -0.446899242853081
15 "LAYING" "fBodyAcc-mean()-Y" -0.396324239691469
15 "LAYING" "fBodyAcc-mean()-Z" -0.689513864601896
15 "LAYING" "fBodyAcc-std()-X" -0.392726074149763
15 "LAYING" "fBodyAcc-std()-Y" -0.390618404158294
15 "LAYING" "fBodyAcc-std()-Z" -0.659126839369668
15 "LAYING" "fBodyAcc-meanFreq()-X" -0.253334628327962
15 "LAYING" "fBodyAcc-meanFreq()-Y" 0.03573616785709
15 "LAYING" "fBodyAcc-meanFreq()-Z" 0.0433205583103791
15 "LAYING" "fBodyAccJerk-mean()-X" -0.526737079908057
15 "LAYING" "fBodyAccJerk-mean()-Y" -0.520188260755924
15 "LAYING" "fBodyAccJerk-mean()-Z" -0.760575538687204
15 "LAYING" "fBodyAccJerk-std()-X" -0.513958039670379
15 "LAYING" "fBodyAccJerk-std()-Y" -0.514537359565071
15 "LAYING" "fBodyAccJerk-std()-Z" -0.809759000616114
15 "LAYING" "fBodyAccJerk-meanFreq()-X" -0.112561716876777
15 "LAYING" "fBodyAccJerk-meanFreq()-Y" -0.223423367981043
15 "LAYING" "fBodyAccJerk-meanFreq()-Z" -0.0868515032
15 "LAYING" "fBodyGyro-mean()-X" -0.585164839312322
15 "LAYING" "fBodyGyro-mean()-Y" -0.690853516872038
15 "LAYING" "fBodyGyro-mean()-Z" -0.654443560208531
15 "LAYING" "fBodyGyro-std()-X" -0.644832194701422
15 "LAYING" "fBodyGyro-std()-Y" -0.583131453384834
15 "LAYING" "fBodyGyro-std()-Z" -0.712003484597156
15 "LAYING" "fBodyGyro-meanFreq()-X" -0.177228688692227
15 "LAYING" "fBodyGyro-meanFreq()-Y" -0.220588187704739
15 "LAYING" "fBodyGyro-meanFreq()-Z" -0.0443460044701422
15 "LAYING" "fBodyAccMag-mean()" -0.433559583665166
15 "LAYING" "fBodyAccMag-std()" -0.510007158478673
15 "LAYING" "fBodyAccMag-meanFreq()" 0.0446842194545024
15 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.499043307067773
15 "LAYING" "fBodyBodyAccJerkMag-std()" -0.536544785117536
15 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.141086167830332
15 "LAYING" "fBodyBodyGyroMag-mean()" -0.66259674492891
15 "LAYING" "fBodyBodyGyroMag-std()" -0.615121864104265
15 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.161768543574885
15 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.798769752085308
15 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.819253405687204
15 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.101842106646967
15 "SITTING" "tBodyAcc-mean()-X" 0.280809008017094
15 "SITTING" "tBodyAcc-mean()-Y" -0.0132570659288889
15 "SITTING" "tBodyAcc-mean()-Z" -0.113025363495726
15 "SITTING" "tBodyAcc-std()-X" -0.826851429401709
15 "SITTING" "tBodyAcc-std()-Y" -0.691050465065556
15 "SITTING" "tBodyAcc-std()-Z" -0.806190698290598
15 "SITTING" "tGravityAcc-mean()-X" 0.603031476957265
15 "SITTING" "tGravityAcc-mean()-Y" 0.209283010478632
15 "SITTING" "tGravityAcc-mean()-Z" 0.167747283709402
15 "SITTING" "tGravityAcc-std()-X" -0.974854731965812
15 "SITTING" "tGravityAcc-std()-Y" -0.961288858119658
15 "SITTING" "tGravityAcc-std()-Z" -0.944647789230769
15 "SITTING" "tBodyAccJerk-mean()-X" 0.0792114288461538
15 "SITTING" "tBodyAccJerk-mean()-Y" 0.00152009843911966
15 "SITTING" "tBodyAccJerk-mean()-Z" -0.00206178643661538
15 "SITTING" "tBodyAccJerk-std()-X" -0.850631311880342
15 "SITTING" "tBodyAccJerk-std()-Y" -0.762466469229829
15 "SITTING" "tBodyAccJerk-std()-Z" -0.898378291196581
15 "SITTING" "tBodyGyro-mean()-X" -0.0295732821739316
15 "SITTING" "tBodyGyro-mean()-Y" -0.0752465887078632
15 "SITTING" "tBodyGyro-mean()-Z" 0.0961329630241026
15 "SITTING" "tBodyGyro-std()-X" -0.820116960683761
15 "SITTING" "tBodyGyro-std()-Y" -0.873559637094017
15 "SITTING" "tBodyGyro-std()-Z" -0.807462596923077
15 "SITTING" "tBodyGyroJerk-mean()-X" -0.100031223103419
15 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0431672344152137
15 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0583139570564103
15 "SITTING" "tBodyGyroJerk-std()-X" -0.818156647435897
15 "SITTING" "tBodyGyroJerk-std()-Y" -0.931336247094017
15 "SITTING" "tBodyGyroJerk-std()-Z" -0.875100433760684
15 "SITTING" "tBodyAccMag-mean()" -0.768194785982906
15 "SITTING" "tBodyAccMag-std()" -0.79597625042735
15 "SITTING" "tGravityAccMag-mean()" -0.768194785982906
15 "SITTING" "tGravityAccMag-std()" -0.79597625042735
15 "SITTING" "tBodyAccJerkMag-mean()" -0.831122100119658
15 "SITTING" "tBodyAccJerkMag-std()" -0.82849657982906
15 "SITTING" "tBodyGyroMag-mean()" -0.794331126068376
15 "SITTING" "tBodyGyroMag-std()" -0.829068243247863
15 "SITTING" "tBodyGyroJerkMag-mean()" -0.887257107264957
15 "SITTING" "tBodyGyroJerkMag-std()" -0.901945432051282
15 "SITTING" "fBodyAcc-mean()-X" -0.830611793846154
15 "SITTING" "fBodyAcc-mean()-Y" -0.708655836926581
15 "SITTING" "fBodyAcc-mean()-Z" -0.835941643333333
15 "SITTING" "fBodyAcc-std()-X" -0.82564340974359
15 "SITTING" "fBodyAcc-std()-Y" -0.701657807514103
15 "SITTING" "fBodyAcc-std()-Z" -0.805758260940171
15 "SITTING" "fBodyAcc-meanFreq()-X" -0.156062980959829
15 "SITTING" "fBodyAcc-meanFreq()-Y" 0.0771493069478632
15 "SITTING" "fBodyAcc-meanFreq()-Z" 0.0408855120777778
15 "SITTING" "fBodyAccJerk-mean()-X" -0.853986995641026
15 "SITTING" "fBodyAccJerk-mean()-Y" -0.770308716242735
15 "SITTING" "fBodyAccJerk-mean()-Z" -0.886639470512821
15 "SITTING" "fBodyAccJerk-std()-X" -0.860732858974359
15 "SITTING" "fBodyAccJerk-std()-Y" -0.770538620786325
15 "SITTING" "fBodyAccJerk-std()-Z" -0.908865630769231
15 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.065551703203906
15 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.150493441852991
15 "SITTING" "fBodyAccJerk-meanFreq()-Z" -0.0502162688709402
15 "SITTING" "fBodyGyro-mean()-X" -0.807166423675214
15 "SITTING" "fBodyGyro-mean()-Y" -0.886694450854701
15 "SITTING" "fBodyGyro-mean()-Z" -0.813540323846154
15 "SITTING" "fBodyGyro-std()-X" -0.825663846837607
15 "SITTING" "fBodyGyro-std()-Y" -0.867323219316239
15 "SITTING" "fBodyGyro-std()-Z" -0.823279706581197
15 "SITTING" "fBodyGyro-meanFreq()-X" -0.0819909034700855
15 "SITTING" "fBodyGyro-meanFreq()-Y" -0.224931472142735
15 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0825567520817094
15 "SITTING" "fBodyAccMag-mean()" -0.796290599726496
15 "SITTING" "fBodyAccMag-std()" -0.828611387435897
15 "SITTING" "fBodyAccMag-meanFreq()" 0.0916238208645299
15 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.823607151196581
15 "SITTING" "fBodyBodyAccJerkMag-std()" -0.835266949905983
15 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.189635915875214
15 "SITTING" "fBodyBodyGyroMag-mean()" -0.858269066666667
15 "SITTING" "fBodyBodyGyroMag-std()" -0.840026069145299
15 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.127881717177009
15 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.905389773931624
15 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.904424235384615
15 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.0842207039249573
16 "LAYING" "tBodyAcc-mean()-X" 0.277887440374317
16 "LAYING" "tBodyAcc-mean()-Y" -0.0158567888309016
16 "LAYING" "tBodyAcc-mean()-Z" -0.107263924445355
16 "LAYING" "tBodyAcc-std()-X" -0.668161498298634
16 "LAYING" "tBodyAcc-std()-Y" -0.649947067892896
16 "LAYING" "tBodyAcc-std()-Z" -0.603819902386066
16 "LAYING" "tGravityAcc-mean()-X" 0.700906130308743
16 "LAYING" "tGravityAcc-mean()-Y" -0.0605235993797814
16 "LAYING" "tGravityAcc-mean()-Z" 0.0402075536234973
16 "LAYING" "tGravityAcc-std()-X" -0.971156432131148
16 "LAYING" "tGravityAcc-std()-Y" -0.964727519945355
16 "LAYING" "tGravityAcc-std()-Z" -0.945294028639344
16 "LAYING" "tBodyAccJerk-mean()-X" 0.0775488885374317
16 "LAYING" "tBodyAccJerk-mean()-Y" 0.00884018328270219
16 "LAYING" "tBodyAccJerk-mean()-Z" -0.00143730005564208
16 "LAYING" "tBodyAccJerk-std()-X" -0.72786174352459
16 "LAYING" "tBodyAccJerk-std()-Y" -0.735080198043716
16 "LAYING" "tBodyAccJerk-std()-Z" -0.767873049380055
16 "LAYING" "tBodyGyro-mean()-X" -0.0122341446725137
16 "LAYING" "tBodyGyro-mean()-Y" -0.0724444803980874
16 "LAYING" "tBodyGyro-mean()-Z" 0.0730144651530055
16 "LAYING" "tBodyGyro-std()-X" -0.799534450491803
16 "LAYING" "tBodyGyro-std()-Y" -0.810124133715847
16 "LAYING" "tBodyGyro-std()-Z" -0.737629967961749
16 "LAYING" "tBodyGyroJerk-mean()-X" -0.107361614801257
16 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0416615668939617
16 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0539470410873497
16 "LAYING" "tBodyGyroJerk-std()-X" -0.858298719153005
16 "LAYING" "tBodyGyroJerk-std()-Y" -0.86957312057377
16 "LAYING" "tBodyGyroJerk-std()-Z" -0.837039926065574
16 "LAYING" "tBodyAccMag-mean()" -0.616131116889044
16 "LAYING" "tBodyAccMag-std()" -0.661719690491803
16 "LAYING" "tGravityAccMag-mean()" -0.616131116889044
16 "LAYING" "tGravityAccMag-std()" -0.661719690491803
16 "LAYING" "tBodyAccJerkMag-mean()" -0.725246870486339
16 "LAYING" "tBodyAccJerkMag-std()" -0.719647028238525
16 "LAYING" "tBodyGyroMag-mean()" -0.718168775628415
16 "LAYING" "tBodyGyroMag-std()" -0.78482286579235
16 "LAYING" "tBodyGyroJerkMag-mean()" -0.860446372459016
16 "LAYING" "tBodyGyroJerkMag-std()" -0.87480016568306
16 "LAYING" "fBodyAcc-mean()-X" -0.700885147341803
16 "LAYING" "fBodyAcc-mean()-Y" -0.671572147098798
16 "LAYING" "fBodyAcc-mean()-Z" -0.660989948160437
16 "LAYING" "fBodyAcc-std()-X" -0.656969045058415
16 "LAYING" "fBodyAcc-std()-Y" -0.661844530506831
16 "LAYING" "fBodyAcc-std()-Z" -0.605646725307104
16 "LAYING" "fBodyAcc-meanFreq()-X" -0.238570460241803
16 "LAYING" "fBodyAcc-meanFreq()-Y" -0.0276434719766667
16 "LAYING" "fBodyAcc-meanFreq()-Z" 0.0278234635724863
16 "LAYING" "fBodyAccJerk-mean()-X" -0.744662041612022
16 "LAYING" "fBodyAccJerk-mean()-Y" -0.748627001551913
16 "LAYING" "fBodyAccJerk-mean()-Z" -0.752302172079235
16 "LAYING" "fBodyAccJerk-std()-X" -0.73477673661306
16 "LAYING" "fBodyAccJerk-std()-Y" -0.738434398105465
16 "LAYING" "fBodyAccJerk-std()-Z" -0.782089515344262
16 "LAYING" "fBodyAccJerk-meanFreq()-X" -0.0318889109278689
16 "LAYING" "fBodyAccJerk-meanFreq()-Y" -0.194511969031749
16 "LAYING" "fBodyAccJerk-meanFreq()-Z" -0.170592442202459
16 "LAYING" "fBodyGyro-mean()-X" -0.789780147036612
16 "LAYING" "fBodyGyro-mean()-Y" -0.815962130027322
16 "LAYING" "fBodyGyro-mean()-Z" -0.756286641721311
16 "LAYING" "fBodyGyro-std()-X" -0.804991831502732
16 "LAYING" "fBodyGyro-std()-Y" -0.809421448142077
16 "LAYING" "fBodyGyro-std()-Z" -0.756993640724044
16 "LAYING" "fBodyGyro-meanFreq()-X" -0.137899091231284
16 "LAYING" "fBodyGyro-meanFreq()-Y" -0.158018408842896
16 "LAYING" "fBodyGyro-meanFreq()-Z" -0.0538946293731967
16 "LAYING" "fBodyAccMag-mean()" -0.666962508246721
16 "LAYING" "fBodyAccMag-std()" -0.712680990765301
16 "LAYING" "fBodyAccMag-meanFreq()" 0.0558668214710383
16 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.713167613706148
16 "LAYING" "fBodyBodyAccJerkMag-std()" -0.729869398769672
16 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.221683632275519
16 "LAYING" "fBodyBodyGyroMag-mean()" -0.81712881920765
16 "LAYING" "fBodyBodyGyroMag-std()" -0.802078223409836
16 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.0501221341519126
16 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.87277228273224
